gene_name	day_7_rightvsday_7_left_log2FoldChange	day_7_rightvsday_7_left_padj	day_7_rightvsday_7_naive_log2FoldChange	day_7_rightvsday_7_naive_padj	ID
Mir2139	NA	NA	NA	NA	ENSMUSG00000089294
Gm23205	-0.0409548260806456	NA	-0.323866807556166	0.510856227111896	ENSMUSG00000089296
Gm24637	-0.192097325589741	NA	-0.598007374954453	NA	ENSMUSG00000089299
Gm26208	NA	NA	NA	NA	ENSMUSG00000089302
Gm24844	NA	NA	NA	NA	ENSMUSG00000089304
Gm24843	NA	NA	NA	NA	ENSMUSG00000089307
Gm24837	-0.209327590249223	NA	-0.0539990757575924	0.751488593517551	ENSMUSG00000089308
Gm24838	0	NA	0	NA	ENSMUSG00000089309
Gm23181	NA	NA	NA	NA	ENSMUSG00000089310
Gm23180	NA	NA	NA	NA	ENSMUSG00000089311
Gm23182	-0.137929359960009	NA	-0.342361423776675	NA	ENSMUSG00000089313
Gm23185	NA	NA	NA	NA	ENSMUSG00000089314
Snord123	-0.0169424757922743	NA	0.226124141940183	NA	ENSMUSG00000089317
Gm25976	NA	NA	NA	NA	ENSMUSG00000089320
Gm22523	0.132000464589138	NA	0.0220737714425392	NA	ENSMUSG00000089321
Gm25977	NA	NA	NA	NA	ENSMUSG00000089322
Mir1936	-0.18286759358045	NA	-0.304847962993059	NA	ENSMUSG00000089324
Gm25975	NA	NA	NA	NA	ENSMUSG00000089327
Gm24345	NA	NA	NA	NA	ENSMUSG00000089331
Gm24343	0	NA	-0.00821117563425044	NA	ENSMUSG00000089333
Gm24349	NA	NA	NA	NA	ENSMUSG00000089334
Gm24348	NA	NA	NA	NA	ENSMUSG00000089335
Gm24347	-0.24662016091325	NA	-0.0280009098360343	0.852169431966382	ENSMUSG00000089336
Gm22663	-0.214762852461989	NA	-0.183766742298704	NA	ENSMUSG00000089346
Gm22670	NA	NA	NA	NA	ENSMUSG00000089349
Gm25487	NA	NA	NA	NA	ENSMUSG00000089350
Gm25486	0	NA	-0.00821117563425044	NA	ENSMUSG00000089351
Gm25489	NA	NA	NA	NA	ENSMUSG00000089352
Mir2137	NA	NA	NA	NA	ENSMUSG00000089357
Gm25490	NA	NA	NA	NA	ENSMUSG00000089359
Gm23822	NA	NA	NA	NA	ENSMUSG00000089364
Gm23819	0.33311511348586	NA	0.0321723590831841	NA	ENSMUSG00000089369
Gm22140	NA	NA	NA	NA	ENSMUSG00000089370
Mir1938	-0.22824702107467	NA	-0.168138164864143	NA	ENSMUSG00000089371
Gm22139	NA	NA	NA	NA	ENSMUSG00000089372
Gm22138	NA	NA	NA	NA	ENSMUSG00000089373
Snord107	NA	NA	NA	NA	ENSMUSG00000089375
Gm24677	NA	NA	NA	NA	ENSMUSG00000089380
Gm24678	0	NA	-0.00821117563425044	NA	ENSMUSG00000089381
Gm24680	NA	NA	NA	NA	ENSMUSG00000089384
Gm24681	NA	NA	NA	NA	ENSMUSG00000089385
Gm24679	NA	NA	NA	NA	ENSMUSG00000089387
Gm23021	NA	NA	NA	NA	ENSMUSG00000089390
Gm23022	NA	NA	NA	NA	ENSMUSG00000089393
Gm23025	NA	NA	NA	NA	ENSMUSG00000089394
Gm23312	NA	NA	NA	NA	ENSMUSG00000089399
Mir2136	NA	NA	NA	NA	ENSMUSG00000089406
Gm24878	-0.214023150383898	NA	-0.557760609221493	0.193927088862681	ENSMUSG00000089407
Gm24885	NA	NA	NA	NA	ENSMUSG00000089408
Gm24884	NA	NA	NA	NA	ENSMUSG00000089409
Gm22013	NA	NA	NA	NA	ENSMUSG00000089413
Gm22011	NA	NA	NA	NA	ENSMUSG00000089415
Gm22116	NA	NA	NA	NA	ENSMUSG00000089416
Gm22009	0.119429162628574	0.721940813998293	-0.176265916026407	0.435255363047585	ENSMUSG00000089417
Gm27934	-0.0805239692790392	NA	-0.0650911735152875	NA	ENSMUSG00000089420
Gm26008	NA	NA	NA	NA	ENSMUSG00000089422
Gm26007	NA	NA	NA	NA	ENSMUSG00000089423
Mir1930	NA	NA	NA	NA	ENSMUSG00000089424
Gm26006	0	NA	-0.00821117563425044	NA	ENSMUSG00000089425
Gm26005	NA	NA	NA	NA	ENSMUSG00000089427
Gm23196	0.0191386370377425	NA	0.0110161617763859	NA	ENSMUSG00000089431
Mir1966	-0.245154117460078	NA	0.163155836725135	NA	ENSMUSG00000089432
Gm23199	0	NA	-0.0415085335706852	NA	ENSMUSG00000089437
Gm23194	NA	NA	NA	NA	ENSMUSG00000089438
Gm23195	NA	NA	NA	NA	ENSMUSG00000089439
Gm22529	NA	NA	NA	NA	ENSMUSG00000089442
Gm22531	0	NA	0	NA	ENSMUSG00000089444
Gm22530	NA	NA	NA	NA	ENSMUSG00000089445
Gm24223	NA	NA	NA	NA	ENSMUSG00000089452
Gm24228	NA	NA	NA	NA	ENSMUSG00000089454
Gm24229	NA	NA	NA	NA	ENSMUSG00000089455
Gm24221	NA	NA	NA	NA	ENSMUSG00000089458
Gm23699	NA	NA	NA	NA	ENSMUSG00000089460
Gm23698	NA	NA	NA	NA	ENSMUSG00000089461
Gm23703	NA	NA	NA	NA	ENSMUSG00000089464
Gm27649	0	NA	0	NA	ENSMUSG00000089468
Gm25369	0.0198590088357643	NA	0.0240779101493497	NA	ENSMUSG00000089473
Gm25364	-0.205210359114794	NA	-0.313851563138417	0.381668595136692	ENSMUSG00000089476
Gm25362	0	NA	0	NA	ENSMUSG00000089479
Gm24735	NA	NA	NA	NA	ENSMUSG00000089484
Gm24737	NA	NA	NA	NA	ENSMUSG00000089486
Gm24732	NA	NA	NA	NA	ENSMUSG00000089489
Gm26361	-0.156795747547009	NA	-0.254931290634425	NA	ENSMUSG00000089493
Gm26359	0.0429927803181983	NA	-0.074022869211462	NA	ENSMUSG00000089498
Gm23479	0.111228019441883	NA	-0.266290864958463	NA	ENSMUSG00000089501
Gm23475	0.0448512957609843	NA	-0.0583658269213817	NA	ENSMUSG00000089504
Gm23477	NA	NA	NA	NA	ENSMUSG00000089507
Gm26287	-0.168207039215931	NA	-0.464559918740369	NA	ENSMUSG00000089512
Gm24875	-0.0621024592065133	NA	-0.186746713253729	NA	ENSMUSG00000089513
Gm26291	NA	NA	NA	NA	ENSMUSG00000089514
Gm22327	NA	NA	NA	NA	ENSMUSG00000089524
Gm22324	NA	NA	NA	NA	ENSMUSG00000089528
Gm25163	-0.0260760150290499	NA	-0.0572092815804326	NA	ENSMUSG00000089530
Gm25162	NA	NA	NA	NA	ENSMUSG00000089531
Gm25166	NA	NA	NA	NA	ENSMUSG00000089534
Gm25161	NA	NA	NA	NA	ENSMUSG00000089538
Gm25160	NA	NA	NA	NA	ENSMUSG00000089539
Gm25834	NA	NA	NA	NA	ENSMUSG00000089541
Gm25835	0.111199908638791	0.905528177287767	0.00924784479545254	0.947429383968967	ENSMUSG00000089542
Gm25836	NA	NA	NA	NA	ENSMUSG00000089543
Gm25830	NA	NA	NA	NA	ENSMUSG00000089548
Gm25831	0.0942244091136885	NA	0.138432649758312	NA	ENSMUSG00000089549
Gm24179	NA	NA	NA	NA	ENSMUSG00000089550
Gm24178	NA	NA	NA	NA	ENSMUSG00000089551
Gm24177	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000089552
Gm24176	NA	NA	NA	NA	ENSMUSG00000089553
Mir1933	0.439391614252092	NA	0.361824378075753	NA	ENSMUSG00000089555
Gm24175	NA	NA	NA	NA	ENSMUSG00000089556
Gm24668	NA	NA	NA	NA	ENSMUSG00000089560
Gm24669	NA	NA	NA	NA	ENSMUSG00000089561
Gm24666	-0.0524249322755588	NA	-0.130046088046511	NA	ENSMUSG00000089562
Gm24667	NA	NA	NA	NA	ENSMUSG00000089563
Mir669m-1	0	NA	0	NA	ENSMUSG00000089570
Gm23008	0	NA	0	NA	ENSMUSG00000089571
Gm23005	NA	NA	NA	NA	ENSMUSG00000089575
Gm23340	-0.00999712341770046	NA	0	NA	ENSMUSG00000089580
Gm23341	0.111028399176896	NA	0.0761466590770165	NA	ENSMUSG00000089581
Gm23337	NA	NA	NA	NA	ENSMUSG00000089584
Gm23338	NA	NA	NA	NA	ENSMUSG00000089585
Gm23339	NA	NA	NA	NA	ENSMUSG00000089587
Gm23343	NA	NA	NA	NA	ENSMUSG00000089589
Gm26160	NA	NA	NA	NA	ENSMUSG00000089590
Gm24352	NA	NA	NA	NA	ENSMUSG00000089591
Gm26159	NA	NA	NA	NA	ENSMUSG00000089593
Gm22501	0	NA	-0.00821117563425044	NA	ENSMUSG00000089606
Gm22500	0.0210176081441871	NA	0.0225702411613868	NA	ENSMUSG00000089607
Gm22503	NA	NA	NA	NA	ENSMUSG00000089608
Gm22708	0	NA	0.00198562454568958	NA	ENSMUSG00000089612
Gm23505	NA	NA	NA	NA	ENSMUSG00000089614
Gm23774	NA	NA	NA	NA	ENSMUSG00000089615
Scarna10	0.0216584775670254	0.990579379629013	-0.0550954278074812	0.930516508078884	ENSMUSG00000089617
Gm25443	NA	NA	NA	NA	ENSMUSG00000089625
Gm16228	NA	NA	NA	NA	ENSMUSG00000089627
Gm9727	0.14642809865477	NA	0.0323783815222092	NA	ENSMUSG00000089628
Gm6903	NA	NA	NA	NA	ENSMUSG00000089630
Gm16326	0	NA	0	NA	ENSMUSG00000089631
A230009B12Rik	0.0475029366005567	NA	-0.143441511468435	NA	ENSMUSG00000089633
Nat8b-ps	0.113767421984902	NA	-0.145000121832287	NA	ENSMUSG00000089634
Gm16559	-0.108633165762142	NA	-0.0301749013811042	NA	ENSMUSG00000089635
1700058P15Rik	-0.112882352160564	0.876304307081405	-0.270108252641548	0.455822590774538	ENSMUSG00000089636
Gm2862	0.132348446718857	NA	0.190004059577985	NA	ENSMUSG00000089639
Gm6397	0.0261540073446701	0.934744166944457	-0.322815878754314	0.501539992205527	ENSMUSG00000089640
Gm16301	0.123728402618393	NA	0.1801231684898	NA	ENSMUSG00000089643
Gm5766	-0.290542696497357	NA	-0.455421227617447	NA	ENSMUSG00000089645
Gm15796	0	NA	0	NA	ENSMUSG00000089646
Gm2245	-0.403113389702283	0.300128425356177	-0.425945206102173	0.125937752270022	ENSMUSG00000089647
Gm15790	0	NA	0	NA	ENSMUSG00000089648
Gm16353	-0.0296188398334991	0.999129294191745	-0.479298240265207	0.234819082495777	ENSMUSG00000089651
Gm16025	-0.303434659254221	NA	-0.618098663542882	0.068151789616077	ENSMUSG00000089652
Gm15841	NA	NA	NA	NA	ENSMUSG00000089653
Ear-ps12	NA	NA	NA	NA	ENSMUSG00000089654
Gm16004	NA	NA	NA	NA	ENSMUSG00000089655
Gm16271	0.0591851589446553	NA	-0.308650826563138	NA	ENSMUSG00000089656
Gm16585	0.120637795516374	NA	-0.291374622883891	NA	ENSMUSG00000089657
Gm3470	NA	NA	NA	NA	ENSMUSG00000089659
Mia	-0.337905621462903	0.253140042136434	-0.267088822925765	0.250620572752425	ENSMUSG00000089661
Gm14057	0.383479389088343	0.458348369894712	0.274047107859799	0.57074389076417	ENSMUSG00000089662
Gm15651	-0.705999684865461	0.0929482150111727	-0.701760252436551	0.0356719539172958	ENSMUSG00000089663
Gm12494	0	NA	0	NA	ENSMUSG00000089664
Fcor	-0.534314429138603	0.249182934224133	-0.631436518600377	0.071999316342189	ENSMUSG00000089665
Gm16269	0	NA	-0.080967114178671	NA	ENSMUSG00000089666
Gm15914	-0.0523891053211553	NA	-0.192637267558961	NA	ENSMUSG00000089667
Tnfsf13	0.0492162228815923	0.908016769569105	-0.306838466960352	0.192694485298563	ENSMUSG00000089669
Gm16581	0.22147712143808	NA	0.201319466267216	NA	ENSMUSG00000089670
Gm16537	-0.30819048374141	NA	-0.27643127340803	NA	ENSMUSG00000089671
Gm16546	-0.0945770241102018	NA	-0.165656221875539	NA	ENSMUSG00000089673
Ugt1a8	0	NA	-0.0352922176821624	NA	ENSMUSG00000089675
Agxt2	0.0194651456332868	NA	0.0263651577298897	NA	ENSMUSG00000089678
Gm16299	-0.634920248381531	0.125027185062263	-1.5047434961242	8.4793110467616e-07	ENSMUSG00000089679
Gm15722	-0.350118416079566	NA	-0.0985358111845639	NA	ENSMUSG00000089680
Bcl2l2	0.573263577630561	0.00601190513516403	0.544510413393342	0.000729079659515294	ENSMUSG00000089682
4930570N18Rik	-0.263181170237083	NA	-0.432861141753282	NA	ENSMUSG00000089683
Gm14163	NA	NA	NA	NA	ENSMUSG00000089684
Gm9017	NA	NA	NA	NA	ENSMUSG00000089685
Mnd1-ps	0	NA	-0.0179828492668288	NA	ENSMUSG00000089686
Rab42	0.405678348157864	NA	-0.0705849847658147	0.9963407105835	ENSMUSG00000089687
Gm4982	NA	NA	NA	NA	ENSMUSG00000089689
Gm16569	NA	NA	NA	NA	ENSMUSG00000089690
Nat8f7	-0.0270080193946599	NA	-0.179501892165208	0.531913301223112	ENSMUSG00000089694
Gm15946	0.0347999502341532	NA	0.146190472875881	NA	ENSMUSG00000089695
Spopfm1	NA	NA	NA	NA	ENSMUSG00000089696
Gm15947	0.329695250095	NA	0.240653837266241	NA	ENSMUSG00000089697
Gm2541	0.0186580995295126	0.594895906032577	0.0460691322916195	0.957028590199541	ENSMUSG00000089698
Gm1992	0	NA	0	NA	ENSMUSG00000089699
Gm2343	NA	NA	NA	NA	ENSMUSG00000089700
Gm15978	-0.126984053402295	0.873909297057869	-0.217233845919222	0.620744934007527	ENSMUSG00000089701
Gm16568	-0.171632021060594	0.811417131680503	-0.447079168974506	0.360247167831696	ENSMUSG00000089702
Gm15833	-0.378035232066564	NA	-0.466426350264938	0.17614363194547	ENSMUSG00000089703
Galnt2	0.284009064969626	0.534407036816017	0.18028657493401	0.629242561993782	ENSMUSG00000089704
Gm15970	NA	NA	NA	NA	ENSMUSG00000089705
B230216N24Rik	-0.0610723743626086	0.917017326465406	-0.161468434486745	0.614864922272676	ENSMUSG00000089706
Slain1os	0.421942710521005	NA	0.0290678664588346	0.950290133200647	ENSMUSG00000089707
5330439A09Rik	0.0604200126539747	NA	-0.458800853785358	NA	ENSMUSG00000089708
Gm16262	-0.391804319344308	0.482436298934664	-0.530307828574251	0.173694517434783	ENSMUSG00000089709
Gm15810	-0.00999712341770046	NA	0	NA	ENSMUSG00000089710
Gm16240	-0.0297583073084968	NA	0.0448064383166619	NA	ENSMUSG00000089711
Gm15889	0.144342989564049	NA	0.422906455559097	NA	ENSMUSG00000089712
Gm16564	-0.0697103977447021	NA	-0.0642996536639969	NA	ENSMUSG00000089713
Gm16092	0.0810638221869075	NA	-0.241860049973726	NA	ENSMUSG00000089714
Cbx6	0.59985851186412	1.9423498059373e-05	0.486473964386323	1.1677204760556e-05	ENSMUSG00000089715
Gm6264	-0.596808655534671	0.21186821084223	-0.637671256064877	0.0880868513130474	ENSMUSG00000089716
Olfr275	NA	NA	NA	NA	ENSMUSG00000089717
2310075C17Rik	-0.23520485072384	NA	-0.512592562546436	0.253484254937624	ENSMUSG00000089718
Gm15758	-0.149248796246366	0.825927171124287	0.114596418695254	0.898747958113632	ENSMUSG00000089719
Cd300ld5	0.23157506075836	0.607742888246836	0.142649993549075	0.748704079392091	ENSMUSG00000089722
Gm16117	0	NA	-0.0695173851596104	NA	ENSMUSG00000089723
Krtap4-8	NA	NA	NA	NA	ENSMUSG00000089724
Mir17hg	-0.315866285565429	0.467796276297219	-0.446947575324268	0.108520127489401	ENSMUSG00000089726
Klra8	-0.451182256331428	0.347759715865398	0.0776773756748903	0.918774521710472	ENSMUSG00000089727
Clec2f	-0.184058018871417	0.780135800016796	0.122143635087935	0.883424144324538	ENSMUSG00000089728
Gm16552	-0.0303749566325124	0.998621347134465	-0.333388952528584	0.474004952509292	ENSMUSG00000089729
1700007P06Rik	-0.162186886594096	0.814948944407095	-0.389869102091654	0.403010814211579	ENSMUSG00000089730
Gm10013	NA	NA	NA	NA	ENSMUSG00000089731
Olfr1117-ps1	NA	NA	NA	NA	ENSMUSG00000089732
Gm15628	-0.366871981730844	NA	-0.325062289267723	NA	ENSMUSG00000089733
Gm8428	-0.0658519710359738	0.917017326465406	0.0589032068528357	0.897218652561078	ENSMUSG00000089735
Tgfbr3l	0.0649354253798582	0.916392705658034	-0.216775797026074	0.584416929609827	ENSMUSG00000089736
Gm15688	0.213731500625381	NA	0.354635145307162	NA	ENSMUSG00000089737
Gm20431	0.890222787704754	0.021800504767521	0.721503672541199	0.028689895193316	ENSMUSG00000089739
Gm15898	-0.256852176474545	0.684638037614912	-0.178685827852818	0.658260106858279	ENSMUSG00000089742
Gm16226	0	NA	0	NA	ENSMUSG00000089743
Gm16146	-0.351680604123174	0.502523128700879	-0.802939672558344	0.0110409168009137	ENSMUSG00000089744
1810008B01Rik	-0.370145277051607	NA	-0.727160382486782	0.0942051864879494	ENSMUSG00000089745
Gm3513	-0.331578305701572	0.557586488822901	-0.219081028305131	0.595276806966874	ENSMUSG00000089746
Matr3-ps2	-0.0127104592283527	NA	0	NA	ENSMUSG00000089748
Gm11357	NA	NA	NA	NA	ENSMUSG00000089749
Cd300ld2	0.0461658782435131	NA	0.177468712943788	NA	ENSMUSG00000089753
Ear-ps7	NA	NA	NA	NA	ENSMUSG00000089754
0610012D04Rik	0.0625776324730895	0.922500883044884	-0.019492789275425	0.965911800776941	ENSMUSG00000089755
Zfp966	-0.0886191987795394	0.841819991019361	-0.0842930372479327	0.765138129165553	ENSMUSG00000089756
3632454L22Rik	-0.148535168159629	0.789757274013584	-0.132157419845781	0.712950786941886	ENSMUSG00000089759
D030046N08Rik	0.00467412699642089	NA	0.0244432732716994	NA	ENSMUSG00000089760
Vmn2r-ps111	NA	NA	NA	NA	ENSMUSG00000089761
Ier5l	1.65400122140856	4.9551647986297e-06	1.31821330661287	2.55956298088707e-05	ENSMUSG00000089762
Gm16580	-0.248264306472603	0.673901153851751	-0.388639878024499	0.307641712406629	ENSMUSG00000089764
Gm16538	-0.579043527636973	0.12628976443061	-0.62499704462456	0.0332015694123292	ENSMUSG00000089766
4930556I23Rik	-0.0169398352821081	NA	-0.0201532003075003	NA	ENSMUSG00000089767
Tmsb15b1	0.246594484030234	NA	0.238737309284465	0.589837120853436	ENSMUSG00000089768
Gm16574	0.462670394629126	0.393127140915001	0.434359819883048	0.325853799275598	ENSMUSG00000089769
Gm16311	NA	NA	NA	NA	ENSMUSG00000089771
Skint1	0.0999931697412197	NA	-0.229750012515298	NA	ENSMUSG00000089773
Slc5a3	0.511441853372182	0.0205047493807692	0.457530596550078	0.00636984864908355	ENSMUSG00000089774
Gm16270	-0.0332156917468115	NA	-0.316377225415681	0.518958076126561	ENSMUSG00000089775
Gm15684	-0.373328960686384	0.480889624432509	-0.356139701707473	0.334508568935702	ENSMUSG00000089776
Gm15641	0	NA	0	NA	ENSMUSG00000089779
Gm16306	-0.254311884975114	NA	-0.123265475642732	NA	ENSMUSG00000089780
Gm15756	0.195759191052207	NA	-0.0388677625310446	NA	ENSMUSG00000089781
Btf3-ps1	0.34450442017261	NA	0.24411738464313	NA	ENSMUSG00000089782
Gm454	-0.165208151205009	NA	-0.0808775299824433	0.792868914719819	ENSMUSG00000089783
Slc25a5-ps	0.23682270847412	NA	-0.417640191857355	NA	ENSMUSG00000089785
Gm15825	0.109126912298711	NA	0.263476484681654	NA	ENSMUSG00000089787
Rdh1	-0.0935522289805843	0.892103408332261	-0.403675419447634	0.197277463253879	ENSMUSG00000089789
Gm16588	0.0577551866556662	0.917017326465406	-0.111354538197438	0.797151968200798	ENSMUSG00000089790
Gm3555	0	NA	-0.0217516966582064	NA	ENSMUSG00000089791
Gm16571	NA	NA	NA	NA	ENSMUSG00000089792
Gm16112	-0.116293319835894	NA	-0.184864685757271	NA	ENSMUSG00000089793
Gm16337	-0.222118109806005	0.742171057462081	-0.587638648538269	0.125570118951552	ENSMUSG00000089794
Hmgb3-ps	NA	NA	NA	NA	ENSMUSG00000089795
Gm16575	-0.580118636236295	0.0848131641582594	-0.680374330624807	0.00634346515542808	ENSMUSG00000089796
Gm16118	-0.318382529372286	0.568549405809125	0.0156011845056162	0.985640548621457	ENSMUSG00000089797
1700028K03Rik	0.388926066915332	NA	0.0238232017130943	0.935322865238756	ENSMUSG00000089798
Rps19-ps10	0.034718364550139	NA	-0.0498598363768929	NA	ENSMUSG00000089800
Gm16107	-0.304591427423091	NA	-0.00860458466749152	NA	ENSMUSG00000089802
Gm10171	0.108093132221836	0.862742932181045	0.175792539881043	0.689275683918233	ENSMUSG00000089803
Gm16136	-0.0299192178358462	NA	-0.0299150392302281	NA	ENSMUSG00000089804
Gm16570	-0.154037113226762	NA	-0.538609607800508	0.195381175614081	ENSMUSG00000089806
Gm16298	-0.0667445432883247	NA	-0.0270278644139491	NA	ENSMUSG00000089807
Gm7241	0	NA	0	NA	ENSMUSG00000089808
Rasgef1b	0.348781104686426	0.303279698844082	0.145250815801805	0.613244528782353	ENSMUSG00000089809
Gm16536	0.0802053717701629	0.839088378390153	0.292847460068563	0.158722696080789	ENSMUSG00000089810
Gm16138	NA	NA	NA	NA	ENSMUSG00000089811
Gm15867	1.20841252053663	NA	1.29045621162291	0.00193719834373064	ENSMUSG00000089812
Gm15310	0	NA	0	NA	ENSMUSG00000089814
Gm5083	-0.026451758328518	NA	0	NA	ENSMUSG00000089815
Ear-ps8	0.0200672496793179	NA	0.0243006818171288	NA	ENSMUSG00000089816
Gm7162	0.120678605014782	0.867254062137338	0.173798556502512	0.719381153733483	ENSMUSG00000089817
Gm15950	-0.416594928654883	0.363475388069637	-0.472533963774472	0.173499730535737	ENSMUSG00000089818
Gm15679	NA	NA	NA	NA	ENSMUSG00000089819
Gm15775	0.295900607863214	NA	-0.129666748650118	0.830013615983852	ENSMUSG00000089820
Efhd1os	0	NA	-0.162438550948144	NA	ENSMUSG00000089821
Gm15759	0.0531743589391976	0.90607748128087	-0.288882934541241	0.503172367030143	ENSMUSG00000089822
Rbm12	-0.0761780285502439	0.810283807443706	-0.187933246751082	0.289428963415539	ENSMUSG00000089824
Gm16560	NA	NA	NA	NA	ENSMUSG00000089826
1700023H06Rik	-0.19042723135801	0.699772773740055	-0.330366186704616	0.288623043562939	ENSMUSG00000089827
Gm16300	NA	NA	NA	NA	ENSMUSG00000089828
Gm16565	-0.110536779476925	0.901031662978039	-0.501371487001486	0.23702148499307	ENSMUSG00000089829
Gm15749	0	NA	-0.00483115803509922	NA	ENSMUSG00000089830
Gm15508	NA	NA	NA	NA	ENSMUSG00000089831
Shkbp1	0.00885874424605655	0.976104284482185	-0.0011345697189594	0.995840981646453	ENSMUSG00000089832
Fhitos	-0.175558919954447	NA	-0.303371648616052	NA	ENSMUSG00000089833
Gm16303	NA	NA	NA	NA	ENSMUSG00000089834
Gm7097	NA	NA	NA	NA	ENSMUSG00000089835
Gm16290	NA	NA	NA	NA	ENSMUSG00000089836
Npcd	0.180431558076673	NA	0.125628160655465	0.715110815236677	ENSMUSG00000089837
Gm2962	-0.193225826029545	NA	-0.368944981076998	0.346232891996978	ENSMUSG00000089838
Rps19-ps11	0.0856421578580529	NA	-0.533382860459343	NA	ENSMUSG00000089839
Gm4491	NA	NA	NA	NA	ENSMUSG00000089840
Pitpnm2os2	-0.809828953746664	0.0429440741754843	-0.679281580725428	0.0306053288285189	ENSMUSG00000089842
A530032D15Rik	-0.64300697531243	0.0995217982937664	-0.408061515806864	0.20561029267578	ENSMUSG00000089844
Timm10b	0.323193905364369	0.334507177250049	0.336350503927379	0.152997584172244	ENSMUSG00000089847
Runx2os2	-0.0780475330088543	0.934744166944457	-0.711542358307333	0.0236051438144349	ENSMUSG00000089849
Gm16579	-0.752769957755452	0.0911300122433599	-0.630772226121937	0.0891181266393684	ENSMUSG00000089851
Gm16133	-0.086935385086599	0.945397466407148	-0.669283648332241	0.0938340925633462	ENSMUSG00000089854
Zfp882	0.297076335141741	0.32233897570345	0.0303657659978232	0.914307661663408	ENSMUSG00000089857
Olfr1565	-0.265419194379227	0.586886398105506	-0.583218566362832	0.0497134959888828	ENSMUSG00000089859
Gm16139	-0.466930627428329	NA	-0.823818091207451	0.0385347928984544	ENSMUSG00000089861
Umad1	-0.287113259626999	0.355448042316302	-0.389717804512232	0.0640241944094995	ENSMUSG00000089862
Gm44503	-0.161973413678003	NA	-0.0745188262550792	0.823951215030853	ENSMUSG00000089865
Gm15699	NA	NA	NA	NA	ENSMUSG00000089866
Gm16134	NA	NA	NA	NA	ENSMUSG00000089868
Gm15562	-0.0393070138806701	NA	0.330210113052016	NA	ENSMUSG00000089870
Speer4cos	-0.126361760518314	NA	-0.0441988587991033	NA	ENSMUSG00000089871
Rps6kc1	0.100397214519342	0.757246776236046	0.160034253223719	0.434646492380771	ENSMUSG00000089872
Mup13	0	NA	-0.0335485479861903	NA	ENSMUSG00000089873
9230117E06Rik	-0.406251327211858	NA	-0.643246166298911	0.122841035932115	ENSMUSG00000089874
Etohd2	-0.271232624719151	0.388760923095651	-0.424410326164621	0.038518739864161	ENSMUSG00000089875
Tmem102	0.835672595661791	NA	0.781200709972277	0.0536291738526104	ENSMUSG00000089876
Gm16102	0.0964143500455657	NA	0.164065576059811	NA	ENSMUSG00000089877
4930448H16Rik	0	NA	-0.0065825813840189	NA	ENSMUSG00000089879
Gm16280	-0.0683878673826086	NA	-0.0739929160247011	NA	ENSMUSG00000089881
Gm3355	-0.135241125984763	NA	0.160035519447964	NA	ENSMUSG00000089883
Gm16296	0	NA	-0.0217516966582064	NA	ENSMUSG00000089885
Gm16184	-0.13016740832193	NA	0.0462400562267563	NA	ENSMUSG00000089886
4930428N03Rik	0.00805563018992826	NA	0.260251865398018	0.623247615492541	ENSMUSG00000089887
Gm16547	NA	NA	NA	NA	ENSMUSG00000089888
0610040B10Rik	-0.575033860567864	0.205017710710823	-0.539757173880784	0.120246544755938	ENSMUSG00000089889
Gm16055	0.216580778955127	NA	0.342977888805826	NA	ENSMUSG00000089890
Gm16561	NA	NA	NA	NA	ENSMUSG00000089891
Olfr1199	-0.0933331291766411	NA	0.0529068295088124	NA	ENSMUSG00000089892
Gm9141	NA	NA	NA	NA	ENSMUSG00000089893
Gm15524	-0.0496607596313062	NA	-0.198002101608732	NA	ENSMUSG00000089894
Gm14199	-0.139875923483036	NA	0.138091802502012	NA	ENSMUSG00000089898
Tbc1d22bos	0.221939188031643	NA	-0.0844796917820576	0.866811554506029	ENSMUSG00000089900
Gm8113	-0.650362087715193	0.0435466081392421	-0.494031662334468	0.0490450981721085	ENSMUSG00000089901
Gm13625	-0.0238120660287219	NA	-0.212479470786824	NA	ENSMUSG00000089902
Gm15664	0	NA	-0.0216204481797849	NA	ENSMUSG00000089904
Gm16563	-0.00999712341770046	NA	0	NA	ENSMUSG00000089905
Gm6428	0	NA	-0.00466146780416339	NA	ENSMUSG00000089906
Gm16169	0.177714079978204	0.767101889774772	-0.0866433071831887	0.892477986528161	ENSMUSG00000089907
Gm16558	-0.115815231824132	NA	0.0654691180073436	0.975422499037748	ENSMUSG00000089908
Gm16164	-0.124081137900288	NA	-0.0196837345587619	NA	ENSMUSG00000089909
Gm16113	0.204068368226977	NA	-0.407741553738038	0.458655100786526	ENSMUSG00000089910
Mfsd14a	-0.00660516847152528	0.978994292790543	0.0314844848046284	0.837373465775393	ENSMUSG00000089911
4930486I03Rik	NA	NA	NA	NA	ENSMUSG00000089914
Gm16160	0.107910304662957	NA	0.0549113925024299	NA	ENSMUSG00000089916
Uckl1	-0.0923829735552512	0.803634813199557	-0.107791027307923	0.647336111276335	ENSMUSG00000089917
Gm43517	NA	NA	NA	NA	ENSMUSG00000089922
Gm15689	0.0434537207026299	NA	0.0487022140918238	NA	ENSMUSG00000089924
Gm15734	NA	NA	NA	NA	ENSMUSG00000089926
Gm16539	NA	NA	NA	NA	ENSMUSG00000089927
