gene_name	hp199avshpC_log2FoldChange	hp199avshpC_padj	hp199bvshpC_log2FoldChange	hp199bvshpC_padj	ID
LINC00900	0.227884144134723	NA	0.0828718149824404	1	ENSG00000246100
SUPT4H1P2	0	NA	0	1	ENSG00000246115
AC107959.2	-0.00768030087944079	NA	-0.00402105215799139	1	ENSG00000246130
RRS1-AS1	0.00673221212638115	NA	0.00321736616065286	1	ENSG00000246145
KCTD21-AS1	-0.130832842451015	NA	7.97079465768487e-05	1	ENSG00000246174
AL353807.3	-0.161860627961722	NA	-0.14236912385093	1	ENSG00000246203
P4HA3-AS1	-0.00719378244013472	NA	-0.00232535825920594	1	ENSG00000246211
AC024588.1	-0.0146570784669813	NA	-0.112575579150685	1	ENSG00000246214
LINC01550	-0.0318771625171251	NA	-0.0465475290869287	1	ENSG00000246223
AC006299.1	0.016448903052641	NA	0.112430677848147	1	ENSG00000246225
CASC8	-0.00049417762252575	NA	-0.00499688079817103	1	ENSG00000246228
AC087521.2	-0.0661902554300814	NA	-0.00517026645695441	1	ENSG00000246250
UBR5-AS1	-0.0747157963483826	NA	-0.0273667878895171	1	ENSG00000246263
SBF2-AS1	0.0943771920151129	NA	0.0503291315961842	1	ENSG00000246273
AC090510.1	0.0212210470601426	NA	-0.0182446907848072	1	ENSG00000246283
AC116535.1	-0.06390046345542	NA	-0.0531882652695928	1	ENSG00000246308
AC010230.1	NA	NA	NA	NA	ENSG00000246316
AC113382.1	-0.0273214962986138	NA	0.00552110929565986	1	ENSG00000246323
AC010198.1	-0.00616908873419023	NA	-0.0055163998047745	1	ENSG00000246331
PRR7-AS1	0.0383771873274481	NA	-0.0160933337050837	1	ENSG00000246334
EXTL3-AS1	0.0932788141067077	NA	-0.0356768395696216	1	ENSG00000246339
AL049543.1	0.00518073348913875	NA	-0.00461039304827406	1	ENSG00000246350
LINC02458	0.06417254320009	NA	0.0196264006292678	1	ENSG00000246363
LACTB2-AS1	-0.154221022035017	NA	0.0425236936925579	1	ENSG00000246366
PPM1K-DT	-0.0373311633914288	NA	-0.0188820705255039	1	ENSG00000246375
AC040168.1	0.00231437962466178	NA	-0.00621925746150826	1	ENSG00000246379
ZNF84-DT	-0.0261823478273728	NA	-0.0236237249550506	1	ENSG00000246394
DIAPH1-AS1	-0.0117942766315662	NA	-0.00929660553337639	1	ENSG00000246422
LINC00968	-0.156603186873729	0.654844151727648	0.0354703948833568	1	ENSG00000246430
AL049840.2	-0.136222014216151	0.800954769372863	-0.0402169862929508	1	ENSG00000246451
AC138904.1	0.0129238473694668	NA	0.0167773851752143	1	ENSG00000246465
AF131216.1	-0.0656976048816611	NA	-0.0444213570826536	1	ENSG00000246477
FZD4-DT	0.0742081096214077	NA	-0.00714929412713059	1	ENSG00000246523
LINC02481	0.016551105978544	NA	0.0207416986004818	1	ENSG00000246526
AC079089.1	0.00216667367471451	NA	0.00650836914092744	1	ENSG00000246528
AC096746.1	NA	NA	NA	NA	ENSG00000246541
LINC02288	0.120727649906392	NA	0.0600791158417753	1	ENSG00000246548
UBE2D3-AS1	0.0362833881239421	NA	0.0865867217897966	1	ENSG00000246560
AC093162.1	0.0114953431077828	NA	0.0522719762355896	1	ENSG00000246575
AC100861.1	0.0917790022463214	NA	0.168716109702147	1	ENSG00000246582
AC139795.1	-0.0534568789808751	NA	-0.0680624647643153	1	ENSG00000246596
CACNA1C-AS1	0.0627698536582154	NA	0.0305948767648275	1	ENSG00000246627
PICART1	0.00259530971279431	NA	-0.0615622989496879	1	ENSG00000246640
LINC00535	-0.196232914529261	NA	-0.0610824201487378	1	ENSG00000246662
RASSF8-AS1	0.0988528119383362	0.823892529261865	0.169079024698015	1	ENSG00000246695
H2AJ	-0.169411484723934	0.605064240409938	0.176739781014433	1	ENSG00000246705
MGC16275	-0.00299364585311119	NA	0.0295901446901371	1	ENSG00000246731
PLA2G4E-AS1	-0.0118439998458547	NA	0.00154193555083218	1	ENSG00000246740
RGMB-AS1	-0.0522532492398213	NA	0.081451448042845	1	ENSG00000246763
COL25A1-DT	-0.00616908873419022	NA	-0.0055163998047745	1	ENSG00000246774
AC044802.1	0.0286755832678039	NA	-0.0561743636428957	1	ENSG00000246777
AP000977.1	-0.0118439998458547	NA	0.00167496680753868	1	ENSG00000246790
AC106038.1	0.0170893247038104	NA	-0.0102911265191117	1	ENSG00000246792
RIC3-DT	-0.0332034922517013	NA	-0.035764280264426	1	ENSG00000246820
AL157938.3	-0.0820551999454859	NA	0.0503266533999156	1	ENSG00000246851
STARD4-AS1	-0.0699977274252324	0.91274826056845	-0.0661605268429557	1	ENSG00000246859
GPR176-DT	-0.0385165559940307	NA	-0.0378652768884943	1	ENSG00000246863
LINC02466	-0.0054703986648115	NA	0.00202260480032862	1	ENSG00000246876
DNM1P35	0.0406611047313343	NA	0.048530179240647	1	ENSG00000246877
AP000487.1	-0.128769356588209	NA	0.0116396462729374	1	ENSG00000246889
LINC00920	0.0777072345639901	NA	0.0519937582002886	1	ENSG00000246898
UBAP1L	-0.281972583901676	0.487805746994314	-0.174157112981906	1	ENSG00000246922
Z84485.1	0.00116459864525096	NA	-0.048572549937673	1	ENSG00000246982
SOCS2-AS1	-0.218901995890897	0.635512948714762	-0.12907590505815	1	ENSG00000246985
AC005920.1	-0.00883785552723088	NA	-0.00110947623015867	1	ENSG00000247011
AC099508.1	-0.122769998747485	NA	0.0135160345457065	1	ENSG00000247033
AC008443.1	0.00518073348913873	NA	0	1	ENSG00000247049
PGAM5	-0.03752728952876	0.95314194392223	-0.0589758830194645	1	ENSG00000247077
BAALC-AS1	0.00539132893349622	NA	-0.359174756106286	1	ENSG00000247081
SNHG10	0.22759064282618	NA	-0.117042260927363	1	ENSG00000247092
MIR210HG	-0.146703443102568	NA	-0.112352702448042	1	ENSG00000247095
AC009126.1	0.0204197974323664	NA	-0.03813437407576	1	ENSG00000247121
AC138781.1	0.00545987270401067	NA	0.0028926535087957	1	ENSG00000247130
AC025263.1	-0.00616908873419024	NA	-0.0055163998047745	1	ENSG00000247131
AC090204.1	0.0254750071690798	NA	0.0332975300484615	1	ENSG00000247134
AP000873.1	0.25410976998419	NA	0.24045833922812	1	ENSG00000247137
CSTF3-DT	-0.0142539748530479	NA	0.0340141685558367	1	ENSG00000247151
LINC01252	-0.14113706096702	NA	-0.170215665722434	1	ENSG00000247157
AC104078.1	0.0274708655017664	NA	0.0193105958797881	1	ENSG00000247193
AC011346.1	0.00954802539839237	0.983359564478981	-0.0741113538742939	1	ENSG00000247199
LINC01498	0.0165305557124677	NA	0.00733767086460739	1	ENSG00000247213
AC009060.1	-0.00940887092567566	NA	-0.0178811429273439	1	ENSG00000247228
UBL7-AS1	-0.0580079429709231	NA	-0.00603797753318193	1	ENSG00000247240
ZBED5-AS1	0.0929441515648423	NA	0.0867934253139075	1	ENSG00000247271
AL359220.1	-0.0037709446852199	NA	0.0253233924236728	1	ENSG00000247287
AC010255.1	-0.0168740259914607	NA	0.0202639999038763	1	ENSG00000247311
ZCCHC3	0.184398241190561	0.624826238048469	0.0860840150898235	1	ENSG00000247315
LY6E-DT	0.0862739732619818	NA	-0.000348385855948638	1	ENSG00000247317
AC010547.1	0.0605484203696592	NA	0.00195579158194726	1	ENSG00000247324
AC092343.1	0.0108556446008032	NA	0	1	ENSG00000247345
AC090061.1	0.109539026060507	NA	0.033389310351183	1	ENSG00000247363
AC008897.2	NA	NA	NA	NA	ENSG00000247372
TMED2-DT	-0.231661381886422	0.616152307989269	-0.0330382960220409	1	ENSG00000247373
PLUT	NA	NA	NA	NA	ENSG00000247381
DNAJC3-DT	0.0974446027137558	NA	0.0560092389821746	1	ENSG00000247400
AC099487.1	NA	NA	NA	NA	ENSG00000247402
AP000802.1	0.036789389167613	NA	0.000137524063315194	1	ENSG00000247416
CARS1-AS1	-0.0415535552555568	NA	-0.0228512171569254	1	ENSG00000247473
GPRC5D-AS1	0.12401119217491	NA	0.0231352718867732	1	ENSG00000247498
MIR4458HG	0.131282427129696	NA	0.067004264017836	1	ENSG00000247516
OIP5-AS1	-0.037857806966254	0.922206610828016	0.0558653469189614	1	ENSG00000247556
SDCBPP2	-0.00616908873419022	NA	-0.0055163998047745	1	ENSG00000247570
CKMT2-AS1	0.0860903370268057	NA	0.0654387207871414	1	ENSG00000247572
SPTY2D1OS	0.0254812415223924	NA	0.086823531298105	1	ENSG00000247595
TWF2	-0.00598011304594641	0.990389781478921	0.110902441916162	1	ENSG00000247596
CPEB2-DT	0.0195343866926501	NA	0.0347708905347155	1	ENSG00000247624
MARS2	0.0308606353487568	NA	0.233313812106672	1	ENSG00000247626
MTND4P12	-0.0216709179844317	0.976741582911415	-0.071661889409098	1	ENSG00000247627
LRP4-AS1	-0.0868299174769618	NA	-0.0711968160068887	1	ENSG00000247675
AC139795.2	-0.118524660654648	0.847540583209768	-0.00696599245880844	1	ENSG00000247679
FABP6-AS1	-0.0630958234548008	NA	-0.0285848404821674	1	ENSG00000247699
HLA-H	-0.0756183842721964	NA	0.00928341016447227	1	ENSG00000247700
STX18-AS1	0.0927062045335012	0.894498265019462	0.0840801098556062	1	ENSG00000247708
AC091057.2	0.0545783928222537	NA	0.0484874532381193	1	ENSG00000247728
AC120114.1	-0.0344057697729159	NA	-0.0179828221218028	1	ENSG00000247735
USP51	0.244265873861696	0.604810178167704	0.253752507479128	1	ENSG00000247746
TUBAP14	-0.0195005865588346	NA	-0.00861070260496127	1	ENSG00000247763
AC068446.2	0.0238740692504887	NA	0.0349677687921866	1	ENSG00000247765
PCED1B-AS1	0.00153909972324944	NA	-0.0868121955181669	1	ENSG00000247774
SNCA-AS1	NA	NA	NA	NA	ENSG00000247775
AC008966.1	0.0485809565022536	NA	-0.152114119403052	1	ENSG00000247796
NR2F2-AS1	-0.00853168226903973	NA	-0.00649180960069654	1	ENSG00000247809
AL136537.1	NA	NA	NA	NA	ENSG00000247810
TMEM161B-AS1	0.133500723148259	0.739604541618461	0.0089152764007354	1	ENSG00000247828
AC006064.2	-0.0251409201617349	NA	0.0501913645981491	1	ENSG00000247853
AP001922.1	-0.000494177622525736	NA	-0.00506339642652428	1	ENSG00000247867
SPCS2P3	NA	NA	NA	NA	ENSG00000247872
AC021086.1	0.0498451182554699	NA	-0.0224990140503608	1	ENSG00000247877
AC024896.1	-0.0474474233864789	NA	-0.147789666019123	1	ENSG00000247903
HMGN1P12	NA	NA	NA	NA	ENSG00000247911
AL139807.1	0.00518073348913874	NA	0.00629863285140046	1	ENSG00000247925
AC022364.1	0.0671410291272713	NA	0.0952704989552723	1	ENSG00000247934
SEC24B-AS1	-0.154750354904878	NA	-0.157660343294036	1	ENSG00000247950
AL160313.1	-0.00350353507520342	NA	-1.80549823335991e-05	1	ENSG00000247970
LINC00926	-0.0917060132478659	NA	-0.244951082171183	1	ENSG00000247982
FOXD1-AS1	0.464825000295379	0.158993932536915	0.335790988075856	1	ENSG00000247993
NRAV	0.0837711692027966	0.897553094343493	0.00464464854229675	1	ENSG00000248008
AC005329.1	0.107492475952881	NA	0.0187311324535834	1	ENSG00000248015
FAM13A-AS1	-0.339315338653509	NA	-0.215918243213182	1	ENSG00000248019
ARHGAP42-AS1	-0.0363332848901178	NA	-0.018027248521148	1	ENSG00000248027
AC034238.2	-0.00124286018618823	NA	-0.0017342666558441	1	ENSG00000248029
UBA6-AS1	0.286676992749689	0.415065747577679	0.0819388055253798	1	ENSG00000248049
AC079061.1	-0.0180000129183086	NA	-0.0340640346460183	1	ENSG00000248050
DPH6-DT	0.266823192256209	NA	-0.0226811712613094	1	ENSG00000248079
NNT-AS1	-0.0794417046049354	0.860588105879659	0.0978994966650514	1	ENSG00000248092
BCKDHA	-0.140419690413365	0.71679594480131	-0.0707878702328897	1	ENSG00000248098
INSL3	0.00726043078428896	NA	0.0208266630059544	1	ENSG00000248099
AC087257.1	-0.0193150982454382	NA	-0.0130132818095314	1	ENSG00000248100
AC002116.1	NA	NA	NA	NA	ENSG00000248101
AC008443.2	-0.0290973214359334	NA	-0.0278407349834515	1	ENSG00000248103
TARS2P1	NA	NA	NA	NA	ENSG00000248104
AC008885.1	NA	NA	NA	NA	ENSG00000248105
AC116353.3	NA	NA	NA	NA	ENSG00000248106
LINC02039	NA	NA	NA	NA	ENSG00000248107
MARCOL	0.00518073348913873	NA	0.00629863285140045	1	ENSG00000248109
AC108174.1	NA	NA	NA	NA	ENSG00000248112
AC067942.2	-0.000494177622525749	NA	0.00120975637469269	1	ENSG00000248113
AC114812.3	-0.00616908873419024	NA	-0.0055163998047745	1	ENSG00000248114
AC023154.1	-0.0279867671728929	NA	-0.0247331029985636	1	ENSG00000248115
MICOS10P4	NA	NA	NA	NA	ENSG00000248117
LINC01019	NA	NA	NA	NA	ENSG00000248118
AC114967.1	NA	NA	NA	NA	ENSG00000248120
SMURF2P1	0.00835246049906419	NA	-0.0355154926411105	1	ENSG00000248121
APOOP4	NA	NA	NA	NA	ENSG00000248122
RRN3P1	0.00958232008200116	0.989473124608863	-0.189492507123498	1	ENSG00000248124
AC008700.1	0.0163997110241983	NA	0.0135720154433887	1	ENSG00000248125
AC091849.1	NA	NA	NA	NA	ENSG00000248126
AC026774.1	NA	NA	NA	NA	ENSG00000248127
AC114801.1	0.0108556446008032	NA	0.0128917577741611	1	ENSG00000248128
LINC01194	0.00518073348913873	NA	0	1	ENSG00000248131
LINC02101	-0.00304002122654845	NA	0.00961013153280875	1	ENSG00000248132
MTND4LP22	NA	NA	NA	NA	ENSG00000248133
AC079395.1	NA	NA	NA	NA	ENSG00000248134
MTND6P8	NA	NA	NA	NA	ENSG00000248136
AC094105.1	NA	NA	NA	NA	ENSG00000248137
AC097515.1	0.00529684898659886	NA	0.00206120522667015	1	ENSG00000248138
CUL4AP1	NA	NA	NA	NA	ENSG00000248139
LINC02383	NA	NA	NA	NA	ENSG00000248143
ADH1C	-0.0382106733390365	NA	-0.030948613301183	1	ENSG00000248144
AC016553.1	NA	NA	NA	NA	ENSG00000248145
AC114954.1	-0.0199178191592773	NA	-0.00128342907762944	1	ENSG00000248148
LINC02150	-0.00935922456516699	NA	-0.0172026288924617	1	ENSG00000248150
ANK2-AS1	0.0193819295218107	NA	-0.00384514770951154	1	ENSG00000248152
CR545473.1	NA	NA	NA	NA	ENSG00000248155
BTG4P1	NA	NA	NA	NA	ENSG00000248156
HSPA8P11	0.00193177939149866	NA	0.00387119786617183	1	ENSG00000248159
AC233724.1	NA	NA	NA	NA	ENSG00000248160
AC098487.1	0.118267836721548	NA	0.0514218930731684	1	ENSG00000248161
CHORDC1P3	-0.0471576499029457	NA	-0.0186555127494266	1	ENSG00000248162
AC110760.1	NA	NA	NA	NA	ENSG00000248165
TRIM39-RPP21	NA	NA	NA	NA	ENSG00000248167
AC117522.1	NA	NA	NA	NA	ENSG00000248170
AC009720.1	0.0108556446008032	NA	0	1	ENSG00000248172
LINC02268	0.204596468001567	NA	0.170532296648476	1	ENSG00000248174
AC109349.1	-0.00049417762252575	NA	-0.00499688079817103	1	ENSG00000248176
GAPDHP60	0.00621365178083483	NA	0.00264470436700603	1	ENSG00000248180
OR12D1	NA	NA	NA	NA	ENSG00000248182
LINC02283	NA	NA	NA	NA	ENSG00000248184
AC025445.1	NA	NA	NA	NA	ENSG00000248185
AC078850.1	-0.011930505887079	NA	-0.0149919095557376	1	ENSG00000248187
AC005798.1	NA	NA	NA	NA	ENSG00000248188
PES1P1	NA	NA	NA	NA	ENSG00000248191
ATG10-AS1	0.00518073348913874	NA	0	1	ENSG00000248192
AC016550.1	NA	NA	NA	NA	ENSG00000248195
AC092658.1	-0.023898797618729	NA	-0.000472624882220126	1	ENSG00000248196
LINC00290	NA	NA	NA	NA	ENSG00000248197
AC008877.1	NA	NA	NA	NA	ENSG00000248199
AC093770.1	NA	NA	NA	NA	ENSG00000248200
LINC02234	0.0417699252468541	NA	-0.0352708726229154	1	ENSG00000248202
AC011362.1	NA	NA	NA	NA	ENSG00000248203
H3P17	NA	NA	NA	NA	ENSG00000248205
AC074194.1	0.00888774001825503	NA	-0.0182905135782033	1	ENSG00000248206
WDR45P1	-0.0118439998458547	NA	-0.0107383075381888	1	ENSG00000248208
AC097462.1	NA	NA	NA	NA	ENSG00000248209
LINC02355	NA	NA	NA	NA	ENSG00000248210
TRPC7-AS1	NA	NA	NA	NA	ENSG00000248211
CICP16	-0.116868635280495	NA	-0.0605921816947536	1	ENSG00000248213
LINC02505	-0.0285064146129476	NA	-0.0259563266691173	1	ENSG00000248215
KCTD9P5	NA	NA	NA	NA	ENSG00000248216
STX18-IT1	NA	NA	NA	NA	ENSG00000248221
SLIT3-AS1	-0.00616908873419023	NA	-0.0055163998047745	1	ENSG00000248222
AC026785.2	-0.0541182015927689	NA	0.0397750151530935	1	ENSG00000248223
LINC02513	NA	NA	NA	NA	ENSG00000248227
SLIT2-IT1	NA	NA	NA	NA	ENSG00000248228
AC106872.4	0.00518073348913873	NA	0	1	ENSG00000248229
MICE	NA	NA	NA	NA	ENSG00000248230
KRT8P4	NA	NA	NA	NA	ENSG00000248231
AC091839.1	0	NA	0.00584562947315024	1	ENSG00000248234
AC037459.1	-0.0575937499176792	NA	0.00841549077114774	1	ENSG00000248235
AC008837.1	NA	NA	NA	NA	ENSG00000248236
AC105420.1	NA	NA	NA	NA	ENSG00000248237
LINC02438	0.0108556446008032	NA	0	1	ENSG00000248238
AC114956.1	-0.0177484206800406	NA	-0.0246412886334705	1	ENSG00000248240
AC004053.1	NA	NA	NA	NA	ENSG00000248242
LINC02014	-0.0709547395464578	NA	0.0302046596957764	1	ENSG00000248243
AC010307.2	0	NA	0.00584562947315023	1	ENSG00000248245
AC110794.1	NA	NA	NA	NA	ENSG00000248249
AC107398.2	0.0303417461921247	NA	0.00357505784567376	1	ENSG00000248254
OCIAD1-AS1	-0.00777764615711779	NA	-0.0291284319754197	1	ENSG00000248256
PSG10P	NA	NA	NA	NA	ENSG00000248257
MTND4LP31	NA	NA	NA	NA	ENSG00000248259
AC008948.1	NA	NA	NA	NA	ENSG00000248261
AC108037.1	NA	NA	NA	NA	ENSG00000248262
FLJ12825	0.0376952439776156	NA	0.0516538667799127	1	ENSG00000248265
AC108142.1	NA	NA	NA	NA	ENSG00000248266
AC010275.1	-0.000494177622525737	NA	-0.00506339642652429	1	ENSG00000248268
PGAM1P1	NA	NA	NA	NA	ENSG00000248271
TRIM52-AS1	0.0650203858008426	NA	0.0353543877830046	1	ENSG00000248275
SUMO2P17	0.021005664452839	NA	-0.018055069177003	1	ENSG00000248278
LINC02120	0.00319058940880657	NA	0.00986124464277229	1	ENSG00000248279
AC106868.1	NA	NA	NA	NA	ENSG00000248281
MTCYBP44	NA	NA	NA	NA	ENSG00000248282
CCNL2P1	NA	NA	NA	NA	ENSG00000248283
AC122707.1	-0.000494177622525747	NA	0.00120975637469269	1	ENSG00000248285
AC140172.1	NA	NA	NA	NA	ENSG00000248286
SCGB1D5P	NA	NA	NA	NA	ENSG00000248287
AC008868.1	0.00244048924022484	NA	-0.00368426434395005	1	ENSG00000248288
TNXA	0.0541770317325455	NA	0.0882126824462901	1	ENSG00000248290
AC008413.1	NA	NA	NA	NA	ENSG00000248293
DDX43P1	-0.0784991059995097	NA	-0.0944889348088993	1	ENSG00000248295
AC025465.1	NA	NA	NA	NA	ENSG00000248296
LINC02360	NA	NA	NA	NA	ENSG00000248300
BNIP3P41	NA	NA	NA	NA	ENSG00000248302
AC105416.1	NA	NA	NA	NA	ENSG00000248305
LINC00616	-0.000494177622525749	NA	0.0028621573747071	1	ENSG00000248307
AC138938.1	NA	NA	NA	NA	ENSG00000248308
MEF2C-AS1	-0.0303775670256576	NA	0.0814742242049344	1	ENSG00000248309
AC026719.1	NA	NA	NA	NA	ENSG00000248311
CYP4F27P	NA	NA	NA	NA	ENSG00000248313
MTND4LP2	NA	NA	NA	NA	ENSG00000248315
AC111194.1	NA	NA	NA	NA	ENSG00000248317
AC104958.1	-0.0118439998458547	NA	-0.00407597825646429	1	ENSG00000248318
LINC02275	-0.0196012275507504	NA	-0.0400926411645607	1	ENSG00000248319
THAP12P9	-0.0175189109575192	NA	-0.0153714919060358	1	ENSG00000248320
AL117348.1	NA	NA	NA	NA	ENSG00000248322
LUCAT1	0.297776556652289	0.439259868979469	0.0478496950407796	1	ENSG00000248323
NOL8P1	-0.00616908873419023	NA	-0.00414518261542807	1	ENSG00000248327
MTCO3P28	NA	NA	NA	NA	ENSG00000248328
APELA	-0.00809678850033336	NA	-0.02788903510978	1	ENSG00000248329
LINC00613	NA	NA	NA	NA	ENSG00000248330
TUB-AS1	0.0108556446008032	NA	0.00688466748635717	1	ENSG00000248332
CDK11B	-0.0786518448097045	0.838805861496332	-0.0021453062423729	1	ENSG00000248333
WHAMMP2	0.0146106817967566	0.999454767263724	-0.259346510072399	1	ENSG00000248334
AC096733.1	NA	NA	NA	NA	ENSG00000248335
HMGN1P11	NA	NA	NA	NA	ENSG00000248336
AC233724.2	0.00518073348913873	NA	0	1	ENSG00000248337
LINC02472	0.0121750886188428	NA	0.00316352937855364	1	ENSG00000248338
LINC02504	-0.0576106201439994	NA	-0.00610995451635022	1	ENSG00000248339
PIMREGP4	NA	NA	NA	NA	ENSG00000248340
AC096576.2	NA	NA	NA	NA	ENSG00000248343
AC092435.1	-0.00616908873419023	NA	-0.00544988417642125	1	ENSG00000248346
AC120036.1	NA	NA	NA	NA	ENSG00000248347
AC112204.1	NA	NA	NA	NA	ENSG00000248349
AC010265.1	NA	NA	NA	NA	ENSG00000248350
HSPD1P18	NA	NA	NA	NA	ENSG00000248351
TNXA	-0.0231938220691837	NA	-0.0209160604916043	1	ENSG00000248352
ARL2BPP6	NA	NA	NA	NA	ENSG00000248355
AC093864.1	0.00291923886192763	NA	0.00641267316098866	1	ENSG00000248356
AC243972.1	0.000813583578557247	NA	-0.00645128627701882	1	ENSG00000248358
AC010280.1	NA	NA	NA	NA	ENSG00000248359
LINC00504	0.25073271672987	0.514456636776047	0.0816829732204016	1	ENSG00000248360
AC011352.1	0.00518073348913874	NA	0.00629863285140045	1	ENSG00000248362
AC016550.2	NA	NA	NA	NA	ENSG00000248363
OR7E86P	-0.00616908873419022	NA	-0.0055163998047745	1	ENSG00000248364
POU5F1P7	NA	NA	NA	NA	ENSG00000248365
TRAJ51	NA	NA	NA	NA	ENSG00000248366
AC008610.1	-0.0142373610238029	NA	-0.00795950962501397	1	ENSG00000248367
AC114741.1	NA	NA	NA	NA	ENSG00000248369
LINC02434	NA	NA	NA	NA	ENSG00000248370
LINC02056	-0.00615174821345037	NA	0.0113646615603334	1	ENSG00000248371
AC096577.1	NA	NA	NA	NA	ENSG00000248373
AC073358.1	NA	NA	NA	NA	ENSG00000248374
AC104066.2	0.0321563112704041	NA	0.000502967921296058	1	ENSG00000248375
AC112698.1	NA	NA	NA	NA	ENSG00000248376
HMGN1P9	-0.00630554316201903	NA	0.0019988897893955	1	ENSG00000248377
AC022447.1	NA	NA	NA	NA	ENSG00000248378
PCDHAC1	0.064825404160911	NA	0.0723944117207796	1	ENSG00000248383
TARM1	-0.00870765870250705	NA	0.00222695399349855	1	ENSG00000248385
AC121161.1	NA	NA	NA	NA	ENSG00000248387
AC093801.1	-0.00531011312025362	NA	0.00200986951664765	1	ENSG00000248388
LINC02064	-0.0175293811028958	NA	-0.045895753670865	1	ENSG00000248391
AC026782.1	NA	NA	NA	NA	ENSG00000248393
FOSL1P1	NA	NA	NA	NA	ENSG00000248394
TOMM22P4	NA	NA	NA	NA	ENSG00000248396
LINC00498	NA	NA	NA	NA	ENSG00000248397
AL645924.1	0	NA	0.00636783721036424	1	ENSG00000248399
ST13P12	-0.00049417762252574	NA	-0.00983230078168832	1	ENSG00000248400
AC114781.1	0.0051265756630049	NA	0.00766552685793139	1	ENSG00000248401
NACAP6	NA	NA	NA	NA	ENSG00000248403
PRR5-ARHGAP8	-0.00123456732104339	NA	0.0735802582325717	1	ENSG00000248405
AC008758.3	0.00240779107212134	NA	-0.00158768843986418	1	ENSG00000248406
LINC02469	-0.014168093637119	NA	0.0345209564871481	1	ENSG00000248408
AP000344.2	NA	NA	NA	NA	ENSG00000248409
GAPDHP61	-0.00616908873419023	NA	-0.00544988417642125	1	ENSG00000248415
AC107464.1	-0.00616908873419023	NA	-0.00414518261542807	1	ENSG00000248416
AC097535.1	NA	NA	NA	NA	ENSG00000248417
UBL5P1	NA	NA	NA	NA	ENSG00000248418
AC110768.1	NA	NA	NA	NA	ENSG00000248419
MTATP6P9	NA	NA	NA	NA	ENSG00000248420
AC233724.3	NA	NA	NA	NA	ENSG00000248422
AC100850.1	NA	NA	NA	NA	ENSG00000248423
OR51K1P	NA	NA	NA	NA	ENSG00000248424
AC006296.1	NA	NA	NA	NA	ENSG00000248425
AC113347.2	NA	NA	NA	NA	ENSG00000248426
AC010395.1	NA	NA	NA	NA	ENSG00000248428
FAM198B-AS1	0.341134003659201	NA	0.124484602558692	1	ENSG00000248429
HMGB3P16	NA	NA	NA	NA	ENSG00000248430
AC021134.1	-0.0207851043431033	NA	-0.0010022068558722	1	ENSG00000248431
AC107463.1	0.0420581597645446	NA	0.0093296664331831	1	ENSG00000248434
RPL23AP94	NA	NA	NA	NA	ENSG00000248439
AC091917.1	NA	NA	NA	NA	ENSG00000248440
LINC01197	0.0116111897629489	NA	0.0301402447297217	1	ENSG00000248441
OR10J7P	NA	NA	NA	NA	ENSG00000248442
AC109464.1	0.00518073348913874	NA	0	1	ENSG00000248443
HNRNPA1P65	-0.00616908873419023	NA	0.000623721739735974	1	ENSG00000248444
SEMA6A-AS1	0.0545257379667395	NA	0.0521121614487761	1	ENSG00000248445
AC107058.1	NA	NA	NA	NA	ENSG00000248447
COX5BP1	NA	NA	NA	NA	ENSG00000248448
PCDHGB8P	0.0185468824521726	NA	-0.00451747496703272	1	ENSG00000248449
AC097714.1	0.00518073348913873	NA	-0.00461039304827406	1	ENSG00000248452
LINC02217	-0.147521151478712	NA	-0.0909290272180041	1	ENSG00000248455
LINC02485	-0.00616908873419022	NA	0.00676384328424644	1	ENSG00000248456
LINC02220	NA	NA	NA	NA	ENSG00000248457
AL139147.1	0.0391613114381177	NA	-0.0177057538723804	1	ENSG00000248458
AC083906.1	0.00518073348913873	NA	0	1	ENSG00000248459
LINC02119	0.0155762014015073	NA	0.0260292913025258	1	ENSG00000248461
NENFP3	NA	NA	NA	NA	ENSG00000248462
FGF10-AS1	-0.0421878055740416	NA	0.00515004442134892	1	ENSG00000248464
AC098827.1	-0.000494177622525749	NA	-0.00499688079817103	1	ENSG00000248466
AC107027.1	-0.114413085974337	NA	-0.107203810530127	1	ENSG00000248468
AC139491.1	0.0108556446008032	NA	0	1	ENSG00000248469
AC233724.4	NA	NA	NA	NA	ENSG00000248471
DDX11L9	0.0643966703687222	NA	-0.00891969924130129	1	ENSG00000248472
LINC01962	-0.0828796016429545	NA	-0.0779200541224799	1	ENSG00000248473
LINC02122	NA	NA	NA	NA	ENSG00000248474
AC016642.1	0.00365909073644075	NA	-0.00776036790529017	1	ENSG00000248475
BACH1-IT1	-0.0743556536397846	NA	-0.0801741740119101	1	ENSG00000248476
NAIPP3	-0.0407732293353391	NA	-0.0336500960104584	1	ENSG00000248477
AC104137.1	NA	NA	NA	NA	ENSG00000248479
AC093801.2	NA	NA	NA	NA	ENSG00000248480
AC008406.1	NA	NA	NA	NA	ENSG00000248482
POU5F2	0.0591739754177009	NA	0.0686348824146469	1	ENSG00000248483
AC113391.1	NA	NA	NA	NA	ENSG00000248484
PCP4L1	-0.10398733188285	NA	-0.103962001873811	1	ENSG00000248485
ABHD14A	-0.0428223567888357	0.956318228795507	0.0922087713545557	1	ENSG00000248487
PGAM4P2	NA	NA	NA	NA	ENSG00000248488
